StartIndst,FinalIndst,Counts
5320,5210,305
9499,9499,303
8623,8623,303
8610,8520,301
8810,8710,301
8621,8610,300
6511,6511,300
3513,3511,296
5223,5223,292
4724,4724,290
4941,5320,288
4646,4646,284
4764,4764,284
8810,8790,280
8730,8610,278
4772,4772,277
4322,4322,275
8730,8790,269
5813,5813,269
8730,8810,267
8542,8610,266
7820,5210,266
3522,3523,265
4711,7820,263
8790,8810,262
5629,5621,259
8810,8730,258
4711,8610,257
8412,8690,257
8520,8810,256
5610,5510,254
2651,2651,252
5510,5610,252
9700,9700,252
8520,8559,251
6020,6020,249
7111,7111,248
4531,4531,247
1071,1071,247
7810,7810,246
6492,6492,246
6311,6311,244
5630,4711,243
5229,5229,236
9312,9312,235
8520,9700,234
5630,8520,233
8520,8542,233
6629,8220,229
8121,7010,229
8559,8532,228
4719,4711,227
9491,9491,227
4711,4719,227
8010,8110,225
8110,8121,224
5814,5814,224
4762,4762,224
4777,4777,223
4771,8520,221
4711,4771,221
7732,7732,220
8520,8532,219
4711,5630,219
4645,4645,219
8810,8610,218
5630,5510,218
4791,4791,218
8520,8790,217
8810,8520,216
9609,9609,215
8412,8610,214
6629,6622,213
9700,8520,212
8610,8542,210
5610,7820,210
1812,1812,210
4321,4299,209
8610,8412,208
5530,5530,208
4775,4775,206
7320,7320,205
8790,8520,204
7820,6419,203
8520,8110,203
4649,4649,200
4222,4222,199
7711,7711,198
8790,8610,195
8710,8790,195
8899,8810,195
6419,6619,195
8899,8790,194
2120,7219,194
2120,2120,192
7490,7490,191
5911,6020,189
4520,4511,187
4776,4776,186
7820,8810,185
4771,4719,185
8730,8520,181
5610,4771,181
8520,8730,178
4711,6419,178
4651,4651,178
6202,6201,178
4939,4931,178
8690,8810,177
8532,8520,176
8520,8690,176
5510,5630,176
4511,4520,175
8542,8520,174
8121,4711,174
8899,8423,174
1051,1051,174
8423,8110,174
3511,3511,173
8810,8899,172
4742,4742,172
6190,6120,170
8790,8899,169
5610,8520,168
4931,4939,168
8520,9311,168
4674,4674,167
8899,8411,164
7120,7120,164
7820,4941,163
6612,6419,161
8411,8531,161
6419,6629,159
7219,2120,159
8520,5630,159
8559,8520,158
8610,8790,158
5630,7820,158
2562,2562,157
8790,8710,156
7739,7739,156
3011,3011,156
7022,7112,154
8610,8810,153
8423,8411,151
8610,8730,151
8411,8423,151
8220,8299,149
8610,8899,149
8899,8610,148
7820,8690,144
8110,8220,144
4690,4690,144
7820,6920,143
6612,6612,143
8532,8559,143
5811,5811,142
8541,8541,141
8690,8520,140
8121,7820,140
5610,5621,140
8110,8010,140
8899,8730,139
4711,8121,139
7820,8121,138
5610,8610,137
6120,6120,137
6419,4711,136
8720,8610,136
8621,8690,136
4332,4332,136
7820,5610,135
2811,2811,134
4730,4730,134
7912,7911,133
8121,5629,132
8010,8121,132
4120,4221,132
6619,6419,131
8810,7820,131
4719,4771,130
8810,8690,130
4771,5630,130
5621,5610,129
6201,6202,128
8130,8130,128
8730,8899,127
4211,4211,127
8710,7820,126
8110,8520,125
9311,8520,125
8899,8710,125
6512,6622,125
1082,1082,125
4719,8520,124
4329,4329,124
4532,4532,124
8520,5610,124
4771,5610,122
7911,7912,122
8520,4771,121
4771,7820,120
7820,8899,120
5629,8121,120
8720,8720,120
5510,4711,119
4771,8610,118
8520,5621,117
7820,2910,117
8520,6820,116
8532,8542,116
6820,8730,116
8520,8299,116
4671,4671,116
4110,4110,116
8520,6920,115
4939,4939,115
8121,8129,115
7820,8542,114
8730,7820,114
1089,1085,114
8899,8891,113
4674,4673,112
8121,5610,112
9312,8520,111
5630,8610,111
8690,8621,111
9311,8411,110
8129,8129,110
9412,9412,109
8411,9311,109
7820,8299,108
8411,8899,108
8891,8899,108
5621,8520,107
8532,8531,107
5911,5911,107
7820,8790,105
8520,9312,105
1012,1012,105
4120,4299,105
4634,4634,105
9313,9313,105
6820,8520,104
4711,8810,104
8411,8424,104
5610,4719,104
6920,7820,103
2511,2511,103
4719,8610,102
1721,1721,102
8520,8710,101
4666,4666,101
5210,4941,101
2223,2223,101
7112,7022,101
8790,7820,100
5630,4771,100
8121,8010,100
6202,6209,100
4941,5210,100
7820,8110,100
4779,4779,100
8299,8520,99
8541,8532,99
1039,1085,99
6391,6391,99
8520,5629,98
5229,5210,98
7820,8730,97
7820,8710,97
4719,7820,97
8510,8520,96
8610,4711,96
7820,4771,96
6209,6202,96
7022,7820,95
2229,2229,95
8510,8510,95
9601,9601,95
6920,8520,94
6832,8520,94
3312,3312,94
8121,8610,94
4711,8730,94
8520,9499,94
6201,6209,94
7820,7022,94
8710,8621,93
8899,8412,93
5510,7820,92
8520,8424,92
8710,8690,92
4711,8891,92
4711,5510,91
4771,4772,91
9499,8520,90
8531,8411,90
4652,4652,90
7820,5630,90
5510,8520,89
7820,8411,89
6630,6630,89
8520,8510,89
8129,8121,89
8121,5630,89
6419,8520,88
6832,6820,88
8690,8710,88
4771,6419,88
8542,8532,88
7820,5320,88
3523,3523,88
8559,8531,87
8121,5621,87
7820,2932,87
4711,4773,87
3521,3522,87
2410,2410,87
4711,8531,86
4531,4532,85
8412,8411,84
8621,8710,84
8790,8720,84
8710,8520,83
4711,8542,83
7820,4719,83
8531,8559,83
8110,4120,82
8730,8690,82
2932,2932,82
4642,4642,82
2540,2540,82
6621,6621,82
6130,6130,82
7022,6920,81
6419,7820,81
8899,7820,81
4711,8899,81
5610,8121,81
8542,7820,80
3250,3250,80
7820,1085,80
4673,4674,79
5630,8121,79
4719,5610,79
4672,4672,79
8520,7022,79
9001,9001,79
4711,6920,78
8010,5629,78
8690,7820,78
5210,7820,78
8423,8899,77
4334,4334,77
8520,8425,77
4771,4764,77
4941,7820,76
6622,6629,76
7490,7112,75
7219,8542,75
7112,4120,75
7820,5510,75
4753,4753,75
5629,8520,74
7820,8531,74
8531,8532,74
4711,9200,74
4711,4511,74
5621,8121,74
7010,8121,74
4120,4222,74
7022,8520,73
4711,8411,73
4120,6820,73
5610,8542,73
5610,5629,73
8542,8531,73
8559,7820,73
1085,1089,73
8520,6832,73
1013,1013,73
210,210,73
4762,4711,72
8690,8790,72
8299,7820,72
8121,5510,72
1101,1101,72
1085,1085,72
9104,9104,72
5629,5610,72
8413,8413,72
8610,8110,72
5621,4711,71
7820,8532,71
7820,6202,71
8520,7810,71
1089,1012,71
4120,4321,71
7820,8559,71
6920,7022,71
5911,6130,71
8424,8520,70
8891,8510,70
9319,9319,70
8810,9700,70
7810,8520,69
7820,6190,69
4764,4771,69
8520,5510,69
7021,7021,69
4639,4690,69
4633,1051,69
4643,4643,69
3822,3822,69
8730,6820,68
9700,8810,68
4631,4631,68
5510,8121,68
4719,5630,68
4321,4322,68
4299,8110,68
6419,6492,68
4764,4711,67
8790,8690,67
8520,4719,67
1623,1623,67
6512,6629,67
3821,3811,67
2892,2892,67
6820,4120,66
4711,8790,66
6612,6619,66
4120,8110,66
8411,8610,65
8790,8622,65
3030,2651,65
4719,4778,65
2829,2829,65
7410,7410,65
6629,6512,65
6419,7022,65
4120,4110,65
8610,9313,65
8520,7112,64
4711,8710,64
8121,8810,64
5819,5819,64
8531,4711,63
8110,7112,63
8899,8542,63
5610,8710,63
6492,6419,63
4711,8690,63
7820,4791,63
2651,3030,63
8542,8559,63
4339,4339,63
9511,9511,63
9312,4711,62
8891,4711,62
4321,4120,62
8532,8541,62
2221,2221,62
3600,8110,62
9102,9102,62
7912,7912,62
3821,3821,62
8110,8610,61
8690,8730,61
2222,2222,61
8220,7820,61
7820,1012,61
8520,9491,61
8291,8291,61
5621,5630,61
8610,8559,61
4531,5320,61
4761,4763,61
9312,9311,61
8810,4711,60
8899,4711,60
4772,4771,60
8720,8810,60
5222,5222,60
8510,8891,60
8411,8413,60
6831,6832,60
4920,4920,60
7820,1013,60
7312,7312,60
8621,8520,59
7820,7112,59
7820,6820,59
5610,6419,59
7820,5629,59
8891,8810,59
1920,4671,59
4791,5320,59
6499,6499,59
4752,4711,58
8531,8542,58
4771,8542,58
8559,8542,58
7820,4673,58
5610,8810,58
2120,8690,58
4711,5621,58
7112,7490,58
5630,4719,58
4762,4778,58
4771,8891,58
4742,4754,58
8520,8220,58
7820,8220,58
8542,4711,57
8520,4120,57
8121,8531,57
8542,7219,57
3109,3109,57
8520,8621,57
4711,8010,57
5320,4941,57
8520,8541,57
1089,1089,57
9312,5630,57
2363,2363,57
8122,8122,57
5520,5520,57
9311,4711,56
5630,8542,56
8899,8531,56
8532,7820,56
8110,7820,56
8899,8690,56
4110,4299,56
4711,4778,56
1071,4724,56
3320,3320,56
4391,4391,56
8730,8720,56
4722,4722,56
8899,9700,56
3832,3832,56
8623,8610,55
8610,8411,55
7022,8299,55
7820,4120,55
8720,8790,55
4711,9499,55
8610,5630,55
7820,1071,55
4711,4730,55
2712,2712,55
4711,4752,55
6419,6499,55
6420,4110,55
1039,1039,55
3012,3012,55
5813,4711,54
9700,8610,54
8542,8899,54
8690,8899,54
4761,4761,54
4711,8220,54
4711,6512,54
6622,6512,54
6619,7022,54
4711,9311,54
4120,8520,53
4771,8411,53
8430,8411,53
6419,6920,53
5610,8299,53
8411,7820,53
4711,9312,53
6209,6201,53
4531,4511,53
4711,4639,53
4532,4520,53
5610,8891,53
1105,4634,53
5829,5829,53
5224,5224,53
6910,8520,52
8531,7820,52
5630,9312,52
9311,9312,52
5610,9200,52
5630,5621,52
4942,4942,52
8610,8121,52
3521,3521,52
8299,7022,52
4651,9511,52
1089,1013,52
4741,4741,52
8425,8520,51
8899,6820,51
8411,8542,51
6920,6419,51
4711,4941,51
7820,6910,51
4322,4321,51
8411,8412,51
5914,5914,51
8610,7022,51
7112,8520,50
9491,8520,50
4772,4711,50
8891,8610,50
8121,8710,50
4711,5310,50
7820,4639,50
8810,8121,50
4791,4752,50
8121,8122,50
1012,1013,50
4765,4765,50
8412,8520,49
8299,8610,49
8790,6820,49
5610,8531,49
7112,7820,49
9499,8899,49
1107,1107,49
8520,8412,49
8299,8121,49
8899,8559,49
3700,3700,49
4799,4799,49
8730,4711,48
4711,7112,48
7500,8411,48
8610,8622,48
8622,8622,48
8720,8690,48
7820,7219,48
4675,4675,48
9312,5610,48
9329,9329,48
6820,6832,48
4931,4910,48
4221,4221,48
7022,8610,47
4711,6190,47
6202,6190,47
2562,7112,47
5610,6920,47
8121,8730,47
4711,8299,47
8899,8299,47
5630,6419,47
5630,5629,47
9700,8899,47
4511,4531,47
4711,4759,47
6202,7022,47
147,147,47
8541,8520,46
9200,4711,46
8010,4711,46
8559,8610,46
4711,4120,46
4322,4120,46
6820,8790,46
4711,5629,46
8121,4719,46
4771,4778,46
5610,4724,46
8110,7010,46
4771,4777,46
8292,8292,46
9200,8520,45
4778,8520,45
4941,4711,45
5510,8610,45
8690,8542,45
3316,3316,45
4120,7820,45
5510,4771,45
4778,4771,45
8520,7490,45
8230,8230,45
7112,7111,45
8520,6910,45
4771,6910,45
7022,6910,45
4211,4299,45
7820,2229,45
8520,9609,45
9602,5630,45
4661,4661,45
7010,8110,45
4719,4645,45
8610,9700,45
4638,4638,45
4729,4729,45
7490,8520,44
5629,4711,44
4639,4711,44
4742,6190,44
5610,8730,44
5630,8531,44
4642,4771,44
4711,6202,44
8520,8423,44
4771,5510,44
6630,6619,44
7112,6831,44
8610,5610,44
7820,7010,44
4321,8110,44
2829,2825,44
811,811,44
4711,4762,44
1031,1031,44
4778,4711,43
6920,8610,43
2599,2599,43
8520,6419,43
5630,8790,43
8110,5629,43
6820,7820,43
5630,8810,43
4778,4649,43
7820,6209,43
2120,4646,43
8299,5610,43
2312,2312,43
9499,6622,43
4633,4633,43
113,113,43
4673,2030,43
2561,2561,43
4632,4632,43
1013,1011,43
4730,4711,42
5510,6820,42
5630,6920,42
8541,8542,42
5510,5629,42
8010,7820,42
5320,7820,42
4771,8810,42
4711,8532,42
4711,7810,42
8542,8690,42
5621,5510,42
6820,8899,42
8559,8899,42
7820,8010,42
5229,4941,42
7112,4321,42
7820,1089,42
1013,1089,42
8531,8121,42
9311,5630,42
6419,6622,42
7820,3513,42
2825,2825,42
4711,7022,42
9312,9319,42
4932,4932,42
3311,3311,42
9609,8520,41
8411,4711,41
9312,8610,41
4711,6820,41
910,910,41
6511,6419,41
6512,6419,41
5610,8790,41
5629,7820,41
5610,7810,41
8899,9499,41
4771,4759,41
5630,6910,41
8810,8891,41
8730,8121,41
8122,8121,41
4724,1071,41
4724,5610,41
8411,7500,41
4676,4676,41
2361,2363,41
4771,4642,41
1072,1072,41
4771,4775,41
7820,8292,41
4764,8520,40
6920,4711,40
8542,8411,40
6512,8710,40
8891,8790,40
6910,7820,40
4321,2562,40
4711,4520,40
6420,6420,40
8610,8891,40
4719,8121,40
2920,2910,40
8542,5610,40
6419,6512,40
4711,8110,40
6910,7022,40
8110,7022,40
2711,2711,40
510,510,40
2740,2740,40
8710,4711,39
4724,4711,39
4110,6820,39
4651,4666,39
8541,8531,39
4711,4673,39
4752,4673,39
7022,6202,39
4711,8424,39
8299,8899,39
7820,5621,39
7022,6619,39
6419,6630,39
4649,6420,39
5610,8220,39
5630,9602,39
2042,7010,39
8810,8720,39
7820,1039,39
8110,4711,38
8220,8610,38
8810,6820,38
5630,8730,38
8610,8299,38
5630,8710,38
8622,8790,38
4771,8531,38
4299,7820,38
5610,9312,38
6190,6202,38
7820,8424,38
7010,5510,38
8710,8899,38
4646,7219,38
5510,5621,38
6920,6619,38
8520,4299,38
9200,5610,38
4221,8110,38
4321,7022,38
5610,7022,38
7712,7712,38
2219,2219,38
7820,9700,38
6619,6492,38
2512,2512,38
8520,8560,38
8560,8560,38
8790,4711,37
8690,4711,37
8622,8610,37
6419,8610,37
4773,8610,37
7111,7112,37
8610,6920,37
8121,8542,37
9700,8730,37
6202,6419,37
9312,7820,37
